ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Boxing Day (observed),Boxing Day (observed)_lower,Boxing Day (observed)_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Wedding of William and Catherine,Wedding of William and Catherine_lower,Wedding of William and Catherine_upper,avg_unit_price,avg_unit_price_lower,avg_unit_price_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,unique_items,unique_items_lower,unique_items_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-10-09,35236.02695280888,-4873.043200931037,46179.7274780198,35236.02695280888,35236.02695280888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208013900509526,-0.0208013900509526,-0.0208013900509526,0.0019486881941377932,0.0019486881941377932,0.0019486881941377932,0.0,0.0,0.0,-0.40860771848847327,-0.40860771848847327,-0.40860771848847327,0.022750078245090392,0.022750078245090392,0.022750078245090392,-0.41055640668261106,-0.41055640668261106,-0.41055640668261106,0.0,0.0,0.0,20838.31437102329
2011-10-10,35418.458143195676,12565.37536182577,65513.90891782885,35418.458143195676,35418.458143195676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025008447702849716,-0.0025008447702849716,-0.0025008447702849716,0.0611106180298445,0.0611106180298445,0.0611106180298445,0.0,0.0,0.0,0.1043585004371432,0.1043585004371432,0.1043585004371432,0.06361146280012947,0.06361146280012947,0.06361146280012947,0.0432478824072987,0.0432478824072987,0.0432478824072987,0.0,0.0,0.0,39114.6753228153
2011-10-11,35600.88933358247,19029.426291858483,69988.47232133211,35600.88933358247,35600.88933358247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009356530951257266,-0.009356530951257266,-0.009356530951257266,0.013393547293833127,0.013393547293833127,0.013393547293833127,0.0,0.0,0.0,0.21734507690257882,0.21734507690257882,0.21734507690257882,0.022750078245090392,0.022750078245090392,0.022750078245090392,0.20395152960874569,0.20395152960874569,0.20395152960874569,0.0,0.0,0.0,43338.56736359015
2011-10-12,35783.32052396927,12552.718486521679,65641.57783702647,35783.32052396927,35783.32052396927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005240279503271143,-0.005240279503271143,-0.005240279503271143,-0.025905422347909778,-0.025905422347909778,-0.025905422347909778,0.0,0.0,0.0,0.1068251794077018,0.1068251794077018,0.1068251794077018,-0.020665142844638634,-0.020665142844638634,-0.020665142844638634,0.13273060175561158,0.13273060175561158,0.13273060175561158,0.0,0.0,0.0,39605.88015874558
2011-10-13,35965.75171435606,24071.952723830538,78596.23565486926,35965.75171435606,35965.75171435606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004642619376962195,-0.004642619376962195,-0.004642619376962195,0.048753497284407504,0.048753497284407504,0.048753497284407504,0.0,0.0,0.0,0.400054483384239,0.400054483384239,0.400054483384239,0.0533961166613697,0.0533961166613697,0.0533961166613697,0.3513009860998315,0.3513009860998315,0.3513009860998315,0.0,0.0,0.0,50354.011935968585
2011-10-14,36148.182904742855,14760.125058039595,67144.77962737516,36148.182904742855,36148.182904742855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010628609389311186,0.010628609389311186,0.010628609389311186,-0.0432364084062967,-0.0432364084062967,-0.0432364084062967,0.0,0.0,0.0,0.13661582686660872,0.13661582686660872,0.13661582686660872,-0.053865017795607886,-0.053865017795607886,-0.053865017795607886,0.17985223527290542,0.17985223527290542,0.17985223527290542,0.0,0.0,0.0,41086.59680199971
2011-10-16,36513.04528551643,-3725.604124482655,47746.78084076071,36513.04528551643,36513.04528551643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011701854078356314,0.011701854078356314,0.011701854078356314,-0.00896328876628232,-0.00896328876628232,-0.00896328876628232,0.0,0.0,0.0,-0.4195196954494695,-0.4195196954494695,-0.4195196954494695,-0.020665142844638634,-0.020665142844638634,-0.020665142844638634,-0.41055640668318716,-0.41055640668318716,-0.41055640668318716,0.0,0.0,0.0,21195.10364740389
2011-10-17,36695.47647590324,17204.229824144542,68901.81852508361,36695.47647590324,36695.47647590324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016098035748462584,0.016098035748462584,0.016098035748462584,0.12567855617301102,0.12567855617301102,0.12567855617301102,0.0,0.0,0.0,0.16892643857982476,0.16892643857982476,0.16892643857982476,0.10958052042454844,0.10958052042454844,0.10958052042454844,0.04324788240681372,0.04324788240681372,0.04324788240681372,0.0,0.0,0.0,42894.31262896732
2011-10-18,36877.90766629003,17675.74994772854,71040.90943359908,36877.90766629003,36877.90766629003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025237135994967207,-0.025237135994967207,-0.025237135994967207,-0.010148567353946642,-0.010148567353946642,-0.010148567353946642,0.0,0.0,0.0,0.1938029622548865,0.1938029622548865,0.1938029622548865,0.015088568641020565,0.015088568641020565,0.015088568641020565,0.20395152960883314,0.20395152960883314,0.20395152960883314,0.0,0.0,0.0,44024.95541377923
2011-10-19,37060.33885667682,20361.16434142949,73351.28667359882,37060.33885667682,37060.33885667682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12633307275741668,0.12633307275741668,0.12633307275741668,0.14908315100250707,0.14908315100250707,0.14908315100250707,0.0,0.0,0.0,0.28181375275827836,0.28181375275827836,0.28181375275827836,0.022750078245090392,0.022750078245090392,0.022750078245090392,0.13273060175577128,0.13273060175577128,0.13273060175577128,0.0,0.0,0.0,47504.45202837036
2011-10-20,37242.77004706361,27421.407736731206,81324.7053498411,37242.77004706361,37242.77004706361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006834677016700791,-0.006834677016700791,-0.006834677016700791,0.09763817033846776,0.09763817033846776,0.09763817033846776,0.0,0.0,0.0,0.44893915643861293,0.44893915643861293,0.44893915643861293,0.10447284735516855,0.10447284735516855,0.10447284735516855,0.35130098610014515,0.35130098610014515,0.35130098610014515,0.0,0.0,0.0,53962.50781542959
2011-10-21,37425.201237450405,17638.145510056293,68737.11285469538,37425.201237450405,37425.201237450405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016452239471710865,-0.016452239471710865,-0.016452239471710865,-0.0013636708306903004,-0.0013636708306903004,-0.0013636708306903004,0.0,0.0,0.0,0.17848856444184724,0.17848856444184724,0.17848856444184724,0.015088568641020565,0.015088568641020565,0.015088568641020565,0.17985223527253755,0.17985223527253755,0.17985223527253755,0.0,0.0,0.0,44105.17168027017
2011-10-23,37790.063618224,-1796.3120669167251,52319.17167206289,37790.063618224,37790.063618224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017119089535091142,-0.017119089535091142,-0.017119089535091142,0.06181539247317798,0.06181539247317798,0.06181539247317798,0.0,0.0,0.0,-0.3487410142096837,-0.3487410142096837,-0.3487410142096837,0.07893448200826912,0.07893448200826912,0.07893448200826912,-0.41055640668286164,-0.41055640668286164,-0.41055640668286164,0.0,0.0,0.0,24611.118504956095
2011-10-24,37972.49480861079,16539.21453681885,68231.05653310858,37972.49480861079,37972.49480861079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017540834623598033,0.017540834623598033,0.017540834623598033,0.09392148009717721,0.09392148009717721,0.09392148009717721,0.0,0.0,0.0,0.13716936250418554,0.13716936250418554,0.13716936250418554,0.07638064547357919,0.07638064547357919,0.07638064547357919,0.043247882407008324,0.043247882407008324,0.043247882407008324,0.0,0.0,0.0,43181.15771420142
2011-10-25,38154.92599899758,18854.469159544828,74132.61419237047,38154.92599899758,38154.92599899758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024469813821348614,-0.024469813821348614,-0.024469813821348614,-0.014488918249707935,-0.014488918249707935,-0.014488918249707935,0.0,0.0,0.0,0.1894626113589999,0.1894626113589999,0.1894626113589999,0.00998089557164068,0.00998089557164068,0.00998089557164068,0.20395152960870783,0.20395152960870783,0.20395152960870783,0.0,0.0,0.0,45383.85791497707
2011-10-26,38337.35718938438,20318.73100100182,72239.74562602428,38337.35718938438,38337.35718938438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008764071947608155,-0.008764071947608155,-0.008764071947608155,0.03441669857500178,0.03441669857500178,0.03441669857500178,0.0,0.0,0.0,0.16714730033066127,0.16714730033066127,0.16714730033066127,0.043180770522609935,0.043180770522609935,0.043180770522609935,0.1327306017556595,0.1327306017556595,0.1327306017556595,0.0,0.0,0.0,44745.34294540224
2011-10-27,38519.78837977118,32898.01795462763,86819.86030621405,38519.78837977118,38519.78837977118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15199391095195333,0.15199391095195333,0.15199391095195333,0.19517468147456327,0.19517468147456327,0.19517468147456327,0.0,0.0,0.0,0.5464756675744602,0.5464756675744602,0.5464756675744602,0.043180770522609935,0.043180770522609935,0.043180770522609935,0.3513009860998969,0.3513009860998969,0.3513009860998969,0.0,0.0,0.0,59569.91544943357
2011-10-28,38702.21957015797,20620.412284797316,70985.09601958904,38702.21957015797,38702.21957015797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00932449227561791,-0.00932449227561791,-0.00932449227561791,-0.009558942842737003,-0.009558942842737003,-0.009558942842737003,0.0,0.0,0.0,0.17029329243057795,0.17029329243057795,0.17029329243057795,-0.00023445056711909193,-0.00023445056711909193,-0.00023445056711909193,0.17985223527331495,0.17985223527331495,0.17985223527331495,0.0,0.0,0.0,45292.947965131316
2011-10-30,39067.081950931555,-2591.5663153365667,52208.71587750957,39067.081950931555,39067.081950931555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023451129358274713,-0.023451129358274713,-0.023451129358274713,0.050375679580614535,0.050375679580614535,0.050375679580614535,0.0,0.0,0.0,-0.3601807271019216,-0.3601807271019216,-0.3601807271019216,0.07382680893888925,0.07382680893888925,0.07382680893888925,-0.4105564066825361,-0.4105564066825361,-0.4105564066825361,0.0,0.0,0.0,24995.87196809467
2011-10-31,39249.51314131835,17597.776176737763,72514.36726382535,39249.51314131835,39249.51314131835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590508937216131,0.03590508937216131,0.03590508937216131,0.1122857348457405,0.1122857348457405,0.1122857348457405,0.0,0.0,0.0,0.1555336172529434,0.1555336172529434,0.1555336172529434,0.07638064547357919,0.07638064547357919,0.07638064547357919,0.043247882407202905,0.043247882407202905,0.043247882407202905,0.0,0.0,0.0,45354.13189560453
2011-11-01,39431.94433170514,21068.081147224242,74017.16172228985,39431.94433170514,39431.94433170514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010699431945451155,-0.010699431945451155,-0.010699431945451155,0.0043891366955694094,0.0043891366955694094,0.0043891366955694094,0.0,0.0,0.0,0.20834066630459475,0.20834066630459475,0.20834066630459475,0.015088568641020565,0.015088568641020565,0.015088568641020565,0.20395152960902535,0.20395152960902535,0.20395152960902535,0.0,0.0,0.0,47647.22188745828
2011-11-02,39614.37552209194,16876.840848445707,72327.0752268797,39614.37552209194,39614.37552209194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0176804455934445,-0.0176804455934445,-0.0176804455934445,-0.00514571348711388,-0.00514571348711388,-0.00514571348711388,0.0,0.0,0.0,0.1275848882687072,0.1275848882687072,0.1275848882687072,0.012534732106330621,0.012534732106330621,0.012534732106330621,0.13273060175582108,0.13273060175582108,0.13273060175582108,0.0,0.0,0.0,44668.57119691265
2011-11-03,39796.806712478734,29676.682343068136,82812.62821113561,39796.806712478734,39796.806712478734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007744644528917351,-0.007744644528917351,-0.007744644528917351,0.06352832787528195,0.06352832787528195,0.06352832787528195,0.0,0.0,0.0,0.4148293139752247,0.4148293139752247,0.4148293139752247,0.0712729724041993,0.0712729724041993,0.0712729724041993,0.35130098609994276,0.35130098609994276,0.35130098609994276,0.0,0.0,0.0,56305.6887394209
2011-11-04,39979.23790286553,19701.269937240486,72767.11645129349,39979.23790286553,39979.23790286553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03259450624708304,-0.03259450624708304,-0.03259450624708304,-0.0072905914673027025,-0.0072905914673027025,-0.0072905914673027025,0.0,0.0,0.0,0.17256164380543332,0.17256164380543332,0.17256164380543332,0.025303914779780334,0.025303914779780334,0.025303914779780334,0.17985223527273603,0.17985223527273603,0.17985223527273603,0.0,0.0,0.0,46878.12091347249
2011-11-06,40344.100283639105,1289.562640472569,53646.9096650509,40344.100283639105,40344.100283639105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016799902923387088,-0.016799902923387088,-0.016799902923387088,0.08256527136240158,0.08256527136240158,0.08256527136240158,0.0,0.0,0.0,-0.3279911353198006,-0.3279911353198006,-0.3279911353198006,0.09936517428578867,0.09936517428578867,0.09936517428578867,-0.41055640668220217,-0.41055640668220217,-0.41055640668220217,0.0,0.0,0.0,27111.593028152423
2011-11-07,40526.53147402591,16995.16639786924,68651.59757173837,40526.53147402591,40526.53147402591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025043912823883383,-0.0025043912823883383,-0.0025043912823883383,-0.00018500531481748742,-0.00018500531481748742,-0.00018500531481748742,0.0,0.0,0.0,0.04306287709190054,0.04306287709190054,0.04306287709190054,0.002319385967570851,0.002319385967570851,0.002319385967570851,0.04324788240671803,0.04324788240671803,0.04324788240671803,0.0,0.0,0.0,42271.72051785293
2011-11-08,40708.96266441269,21765.014375109004,75776.50322244561,40708.96266441269,40708.96266441269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014832223313871238,-0.014832223313871238,-0.014832223313871238,0.0028101818618392668,0.0028101818618392668,0.0028101818618392668,0.0,0.0,0.0,0.20676171147073066,0.20676171147073066,0.20676171147073066,0.017642405175710505,0.017642405175710505,0.017642405175710505,0.2039515296088914,0.2039515296088914,0.2039515296088914,0.0,0.0,0.0,49126.01745710474
2011-11-09,40891.393854799484,21113.193879881634,72767.62570232002,40891.393854799484,40891.393854799484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01570304402819523,-0.01570304402819523,-0.01570304402819523,0.030031563029104646,0.030031563029104646,0.030031563029104646,0.0,0.0,0.0,0.16276216478481398,0.16276216478481398,0.16276216478481398,0.04573460705729988,0.04573460705729988,0.04573460705729988,0.13273060175570933,0.13273060175570933,0.13273060175570933,0.0,0.0,0.0,47546.965639675094
2011-11-10,41073.82504518628,35739.81577931923,86759.45797770594,41073.82504518628,41073.82504518628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020140832771165483,0.020140832771165483,0.020140832771165483,0.15015204547323346,0.15015204547323346,0.15015204547323346,0.0,0.0,0.0,0.5014530315732221,0.5014530315732221,0.5014530315732221,0.13001121270206797,0.13001121270206797,0.13001121270206797,0.3513009860999886,0.3513009860999886,0.3513009860999886,0.0,0.0,0.0,61670.41913240307
2011-11-11,41256.25623557308,25319.38398665479,76741.65104417212,41256.25623557308,41256.25623557308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027528934436861528,-0.027528934436861528,-0.027528934436861528,0.05395938410609756,0.05395938410609756,0.05395938410609756,0.0,0.0,0.0,0.23381161937982198,0.23381161937982198,0.23381161937982198,0.08148831854295908,0.08148831854295908,0.08148831854295908,0.17985223527372443,0.17985223527372443,0.17985223527372443,0.0,0.0,0.0,50902.44831556129
2011-11-13,41621.11861634666,1646.5341763859783,54706.00340674102,41621.11861634666,41621.11861634666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03505666102186196,-0.03505666102186196,-0.03505666102186196,0.08984687861082614,0.08984687861082614,0.08984687861082614,0.0,0.0,0.0,-0.32070952807196057,-0.32070952807196057,-0.32070952807196057,0.1249035396326881,0.1249035396326881,0.1249035396326881,-0.4105564066827867,-0.4105564066827867,-0.4105564066827867,0.0,0.0,0.0,28272.829307071035
2011-11-14,41803.549806733456,23691.95731166888,76952.67485239885,41803.549806733456,41803.549806733456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01164215272717449,0.01164215272717449,0.01164215272717449,0.15186871156800225,0.15186871156800225,0.15186871156800225,0.0,0.0,0.0,0.19511659397504236,0.19511659397504236,0.19511659397504236,0.14022655884082777,0.14022655884082777,0.14022655884082777,0.04324788240704012,0.04324788240704012,0.04324788240704012,0.0,0.0,0.0,49960.11606108933
2011-11-15,41985.98099712025,24959.930281677443,79193.71922953674,41985.98099712025,41985.98099712025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035018663656078957,0.0035018663656078957,0.0035018663656078957,0.04412880035352788,0.04412880035352788,0.04412880035352788,0.0,0.0,0.0,0.24808032996228535,0.24808032996228535,0.24808032996228535,0.040626933987919986,0.040626933987919986,0.040626933987919986,0.20395152960875745,0.20395152960875745,0.20395152960875745,0.0,0.0,0.0,52401.87701667608
2011-11-16,42168.41218750705,22527.924855969857,75309.05599210085,42168.41218750705,42168.41218750705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01915380812833,-0.01915380812833,-0.01915380812833,0.026580798928969876,0.026580798928969876,0.026580798928969876,0.0,0.0,0.0,0.15931140068483896,0.15931140068483896,0.15931140068483896,0.04573460705729988,0.04573460705729988,0.04573460705729988,0.13273060175586907,0.13273060175586907,0.13273060175586907,0.0,0.0,0.0,48886.320997754425
2011-11-17,42350.84337789384,36361.204083639255,90436.25409713198,42350.84337789384,42350.84337789384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013186417008773727,-0.013186417008773727,-0.013186417008773727,0.1398093245055037,0.1398093245055037,0.1398093245055037,0.0,0.0,0.0,0.4911103106058059,0.4911103106058059,0.4911103106058059,0.15299574151427744,0.15299574151427744,0.15299574151427744,0.3513009861003022,0.3513009861003022,0.3513009861003022,0.0,0.0,0.0,63149.77922362912
2011-11-18,42533.274568280634,23847.2464954045,75211.29760323488,42533.274568280634,42533.274568280634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01849860946374283,-0.01849860946374283,-0.01849860946374283,-0.02384073310024181,-0.02384073310024181,-0.02384073310024181,0.0,0.0,0.0,0.15601150217404902,0.15601150217404902,0.15601150217404902,-0.0053421236364989775,-0.0053421236364989775,-0.0053421236364989775,0.17985223527429084,0.17985223527429084,0.17985223527429084,0.0,0.0,0.0,49168.95462605937
2011-11-20,42898.13694905421,1937.3185370710808,55553.38257249418,42898.13694905421,42898.13694905421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02610895926751646,-0.02610895926751646,-0.02610895926751646,0.07581005155296214,0.07581005155296214,0.07581005155296214,0.0,0.0,0.0,-0.3347463551294907,-0.3347463551294907,-0.3347463551294907,0.1019190108204786,0.1019190108204786,0.1019190108204786,-0.41055640668245286,-0.41055640668245286,-0.41055640668245286,0.0,0.0,0.0,28538.141963512586
2011-11-21,43080.56813944102,19193.139248989068,69021.73676614216,43080.56813944102,43080.56813944102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013420916258715361,-0.013420916258715361,-0.013420916258715361,0.009329161986375031,0.009329161986375031,0.009329161986375031,0.0,0.0,0.0,0.05257704439373725,0.05257704439373725,0.05257704439373725,0.022750078245090392,0.022750078245090392,0.022750078245090392,0.043247882407362215,0.043247882407362215,0.043247882407362215,0.0,0.0,0.0,45345.61708301583
2011-11-22,43262.99932982781,27265.45597371285,79449.65761874062,43262.99932982781,43262.99932982781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016222373394210284,-0.016222373394210284,-0.016222373394210284,0.03206607019777953,0.03206607019777953,0.03206607019777953,0.0,0.0,0.0,0.23601759980640308,0.23601759980640308,0.23601759980640308,0.04828844359198981,0.04828844359198981,0.04828844359198981,0.20395152960862356,0.20395152960862356,0.20395152960862356,0.0,0.0,0.0,53473.8285920798
